primary_source_concept_id,primary_source,secondary_source_concept_id,secondary_source,current_source_question_concept_id,source_question_text,grid_source_question_name,question_concept_id,current_question_text,question_type,response_concept_id,current_format_value
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,939782495,0=Anal
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,942970912,5=Colon/rectal
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,149205077,What is the primary cancer site identified through RCA?,,990319383,14=Melanoma (skin)
692924902,Rapid Case Ascertainment,637153953,Occurrence,740819233,What is the primary site of the cancer diagnosed on 'date of case ID'?,,868006655,What is the primary cancer site identified through RCA?,,,
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,,167958071,Baseline Urine Collected,,104430631,0 = No
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,,167958071,Baseline Urine Collected,,353358909,1 = Yes
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,,684635302,Baseline Mouthwash Collected,,104430631,0 = No
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,,684635302,Baseline Mouthwash Collected,,353358909,1 = Yes
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,,878865966,Baseline blood sample collected,,104430631,0 = No
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,,878865966,Baseline blood sample collected,,353358909,1 = Yes
819848608,Biospecimen,123496044,Specimen Link,,,,331584571,Select visit from drop down menu,,266600170,0 = Baseline
819848608,Biospecimen,123496044,Specimen Link,,,,331584571,Select visit from drop down menu,,303552867,3 = Follow-up 3
819848608,Biospecimen,123496044,Specimen Link,,,,331584571,Select visit from drop down menu,,496823485,1 = Follow-up 1
819848608,Biospecimen,123496044,Specimen Link,,,,331584571,Select visit from drop down menu,,650465111,2 = Follow-up 2
819848608,Biospecimen,123496044,Specimen Link,,,,387108065,Collection ID Manually Entered,,104430631,0 = No
819848608,Biospecimen,123496044,Specimen Link,,,,387108065,Collection ID Manually Entered,,353358909,1 = Yes
819848608,Biospecimen,123496044,Specimen Link,,,,650516960,Collection Setting,,103209024,2=Home
819848608,Biospecimen,123496044,Specimen Link,,,,650516960,Collection Setting,,534621077,0=Research
819848608,Biospecimen,123496044,Specimen Link,,,,650516960,Collection Setting,,664882224,1=Clinical
819848608,Biospecimen,123496044,Specimen Link,,,,820476880,Collection ID,,,
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,117840593,41 = Temple CDM
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,120264574,11 = South Loop
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,145191545,9 = Ingalls Harvey
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,246153539,32 = Bemidji Clinic
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,253098609,47 = Grapevine
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,255636184,33 = Stevens Point
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,261931804,15 = Minocqua
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,288564244,29 = BCC- Fort Worth
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,319518299,19 = UCM Pop-Up
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,322059622,22 = HFH Pop-Up
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,397883980,40 = Irving
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,433070901,30 = Sioux Falls Edith Center
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,436956777,28 = NTX Biorepository
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,467088902,17 = Fargo South University
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,471260082,45 = Waco Fishpond
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,475614532,25 = BCC- Plano
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,483909879,37 = North Garland
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,487512085,13 = Wisconsin Rapids
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,489380324,10 = River East
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,528017143,46 = Southwest Family Medicine
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,567969985,18 = MF Pop-Up
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,574104518,42 = Temple Roney
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,574368418,21 = HP Park Nicollet
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,589224449,8 = Sioux Falls Imagenetics
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,603989030,44 = Killeen Main
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,665277300,16 = Merrill
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,691714762,12 = Rice Lake
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,692275326,1 = Marshfield
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,698283667,3 = Lake Hallie
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,706927479,7 = HFH Livonia Research Clinic
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,723351427,"23 = BCC- HWC, BC"
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,736183094,5 = HFH K-13 Research Clinic
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,749199085,43 = Temple Westfield
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,755034888,35 = HFH Jackson
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,769594361,31 = Fargo Amber Valley
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,777644826,0 = UC-DCAM
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,807443231,24 = BCC- All Saints (FW)
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,807835037,55=Other |__|
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,809370237,26 = BCC- Worth St
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,813412950,34 = Neillsville
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,813701399,2 = Weston
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,834825425,4 = HP Research Clinic
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,852689772,36 = HFH In-Home Collection
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,856158129,27 = BCC- Irving
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,864987193,48 = Plano Heart
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,886364332,6 = HFH Cancer Pavilion Research Clinic
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,911683679,39 = HFH Detroit Northwest
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,940329442,20 = Orland Park
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,962830330,38 = Waco - MacArthur
819848608,Biospecimen,123496044,Specimen Link,,,,951355211,Collection Location,,983848564,14 = Colby Abbotsford
819848608,Biospecimen,143615646,Mouthwash Tube 1,248868659,Deviation? (Select all that apply),,742806035,Deviation - Participant used mouthwash less than 30 seconds,,104430631,0 = No
819848608,Biospecimen,143615646,Mouthwash Tube 1,248868659,Deviation? (Select all that apply),,742806035,Deviation - Participant used mouthwash less than 30 seconds,,353358909,1 = Yes
819848608,Biospecimen,173836415,Collection Details,,,,173836415,Collection Details,,266600170,0 = Baseline
819848608,Biospecimen,173836415,Collection Details,,,,173836415,Collection Details,,303552867,3 = Follow-up 3
819848608,Biospecimen,173836415,Collection Details,,,,173836415,Collection Details,,496823485,1 = Follow-up 1
819848608,Biospecimen,173836415,Collection Details,,,,173836415,Collection Details,,650465111,2 = Follow-up 2
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,110349197,Polyaccession ID- Urine,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,139245758,Date/time stamp sent by the site for clinical collection of urine.,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,156605577,Any clinical blood or urine sample received,,104430631,0 = No
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,156605577,Any clinical blood or urine sample received,,231311385,2=Submitted
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,156605577,Any clinical blood or urine sample received,,353358909,1 = Yes
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,156605577,Any clinical blood or urine sample received,,615768760,1=Started
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,184451682,Date/Time blood order placed or urine order placed,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,185243482,Blood Location ID,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,198261154,Sent Clinical Urine accession ID,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,210921343,Clinical DB Urine RRL received,,104430631,0 = No
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,210921343,Clinical DB Urine RRL received,,353358909,1 = Yes
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,224596428,Clinical Site Urine RRL Date / Time Received,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,316824786,Any specimen collected at RRL,,104430631,0 = No
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,316824786,Any specimen collected at RRL,,353358909,1 = Yes
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,341570479,Sent Clinical Blood accession ID,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,398645039,Clinical DB blood RRL Date/Time Received,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,448660695,"Autogenerated date/time stamp for Research Collection of Mouthwash, for Home Mouthwash Collections, it is not autogenerated, but entered from the collection card where the pt records the date/time they filled it out",,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,452847912,Urine Location ID,,,
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,453452655,Clinical Site Urine RRL Received,,104430631,0 = No
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,453452655,Clinical Site Urine RRL Received,,353358909,1 = Yes
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,530173840,Blood Order Placed,,104430631,0 = No
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,530173840,Blood Order Placed,,353358909,1 = Yes
819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,534041351,Clinical DB Blood RRL Received,,104430631,0 = No
